time_step,episode,reward,cumulative_reward,balance,stake_a,stake_b,p_chosen,correct
51583,5177,-1000.00,16000.00,17000.00,4187.64,13812.36,0.22,0
51584,5177,-1000.00,15000.00,16000.00,0.00,11711.49,0.38,0
51585,5177,-1000.00,14000.00,15000.00,8000.00,8000.00,0.09,0
51586,5177,-1000.00,13000.00,14000.00,0.00,15000.00,0.04,0
51587,5177,1000.00,14000.00,15000.00,0.00,14000.00,0.41,1
51588,5177,1000.00,15000.00,16000.00,0.00,9625.94,0.08,1
51589,5177,1000.00,16000.00,17000.00,0.00,16000.00,0.17,1
51590,5177,1000.00,17000.00,18000.00,894.98,14614.63,0.43,1
51591,5177,1000.00,18000.00,19000.00,3257.10,3415.83,0.17,1
51592,5177,1000.00,19000.00,20000.00,0.00,9708.57,0.07,1
51593,5177,1000.00,20000.00,21000.00,6090.68,13909.32,0.18,1
51594,5177,1000.00,21000.00,22000.00,0.00,21000.00,0.04,1
51595,5177,1000.00,22000.00,23000.00,2516.86,19483.14,0.39,1
51596,5177,1000.00,23000.00,24000.00,5578.12,17421.88,0.36,1
51597,5177,1000.00,24000.00,25000.00,0.00,18358.37,0.39,1
51598,5177,-1000.00,23000.00,24000.00,11247.04,10822.50,0.21,0
51599,5177,1000.00,24000.00,25000.00,0.00,24000.00,0.16,1
51600,5177,1000.00,25000.00,26000.00,0.00,11650.04,0.13,1
51601,5177,1000.00,26000.00,27000.00,0.00,26000.00,0.37,1
51602,5177,0.00,26000.00,27000.00,0.00,0.00,0.06,0
51603,5177,1000.00,27000.00,28000.00,1634.00,25366.00,0.33,1
51604,5177,1000.00,28000.00,29000.00,0.00,138.93,0.11,1
51605,5177,1000.00,29000.00,30000.00,14500.00,14500.00,0.04,1
51606,5177,-1000.00,28000.00,29000.00,15396.74,14603.26,0.11,0
51607,5177,1000.00,29000.00,30000.00,340.13,28659.87,0.32,1
51608,5177,1000.00,30000.00,31000.00,7819.11,22180.89,0.37,1
51609,5177,-1000.00,29000.00,30000.00,16469.29,14530.71,0.19,0
51610,5177,1000.00,30000.00,31000.00,0.00,30000.00,0.39,1
51611,5178,0.00,0.00,1000.00,0.00,0.00,0.16,0
51612,5178,1000.00,1000.00,2000.00,0.00,1000.00,0.08,1
51613,5178,1000.00,2000.00,3000.00,0.00,2000.00,0.02,1
51614,5178,0.00,2000.00,3000.00,0.00,0.00,0.05,0
51615,5178,1000.00,3000.00,4000.00,1001.87,1998.13,0.30,1
51616,5178,1000.00,4000.00,5000.00,0.00,2363.38,0.06,1
51617,5178,1000.00,5000.00,6000.00,0.00,5000.00,0.14,1
51618,5178,1000.00,6000.00,7000.00,0.00,2758.88,0.29,1
51619,5178,1000.00,7000.00,8000.00,1232.16,5767.84,0.24,1
51620,5178,1000.00,8000.00,9000.00,1621.79,6378.21,0.31,1
51621,5178,-1000.00,7000.00,8000.00,6105.68,2894.32,0.11,0
51622,5178,1000.00,8000.00,9000.00,0.00,8000.00,0.23,1
51623,5178,-1000.00,7000.00,8000.00,6007.44,2992.56,0.08,0
51624,5178,1000.00,8000.00,9000.00,0.00,8000.00,0.42,1
51625,5178,1000.00,9000.00,10000.00,870.38,8129.62,0.08,1
51626,5178,1000.00,10000.00,11000.00,4248.47,5751.53,0.21,1
51627,5178,1000.00,11000.00,12000.00,0.00,5520.31,0.27,1
51628,5178,1000.00,12000.00,13000.00,0.00,12000.00,0.12,1
51629,5178,1000.00,13000.00,14000.00,0.00,13000.00,0.05,1
51630,5178,1000.00,14000.00,15000.00,0.00,9775.58,0.17,1
51631,5178,1000.00,15000.00,16000.00,0.00,3709.11,0.01,1
51632,5178,1000.00,16000.00,17000.00,0.00,13906.50,0.41,1
51633,5178,1000.00,17000.00,18000.00,6707.47,10292.53,0.22,1
51634,5178,1000.00,18000.00,19000.00,0.00,219.84,0.09,1
51635,5178,-1000.00,17000.00,18000.00,13777.58,5222.42,0.09,0
51636,5178,0.00,17000.00,18000.00,0.00,0.00,0.08,0
51637,5178,-1000.00,16000.00,17000.00,5902.73,8949.31,0.27,0
51638,5178,-1000.00,15000.00,16000.00,9056.36,7645.40,0.20,0
51639,5178,-1000.00,14000.00,15000.00,0.00,5300.23,0.20,0
51640,5178,-1000.00,13000.00,14000.00,0.00,15000.00,0.20,0
51641,5178,-1000.00,12000.00,13000.00,0.00,9160.28,0.26,0
51642,5178,-1000.00,11000.00,12000.00,6421.31,6578.69,0.11,0
51643,5178,-1000.00,10000.00,11000.00,3374.15,3555.92,0.20,0
51644,5178,-1000.00,9000.00,10000.00,44.34,3853.44,0.25,0
51645,5178,-1000.00,8000.00,9000.00,0.00,10000.00,0.05,0
51646,5178,-1000.00,7000.00,8000.00,0.00,9000.00,0.26,0
51647,5178,-1000.00,6000.00,7000.00,3037.47,4962.53,0.10,0
51648,5178,-1000.00,5000.00,6000.00,0.00,5518.46,0.09,0
51649,5178,-442.28,4557.72,5557.72,0.00,442.28,0.43,0
51650,5178,-1000.00,3557.72,4557.72,0.00,3094.85,0.17,0
51651,5178,-1000.00,2557.72,3557.72,0.00,2731.37,0.21,0
51652,5178,1000.00,3557.72,4557.72,23.47,0.00,0.35,1
51653,5178,0.00,3557.72,4557.72,0.00,0.00,0.26,0
51654,5179,-1000.00,-1000.00,0.00,344.91,655.09,0.33,0
51655,5180,-1000.00,-1000.00,0.00,0.00,1000.00,0.40,0
51656,5181,0.00,0.00,1000.00,0.00,0.00,0.24,0
51657,5181,1000.00,1000.00,2000.00,363.02,0.00,0.18,1
51658,5181,-1000.00,0.00,1000.00,651.82,933.63,0.28,0
51659,5181,0.00,0.00,1000.00,0.00,0.00,0.07,0
51660,5181,-1000.00,-1000.00,0.00,50.83,949.17,0.19,0
51661,5182,1000.00,1000.00,2000.00,299.92,700.08,0.33,1
51662,5182,1000.00,2000.00,3000.00,911.84,1088.16,0.23,1
51663,5182,1000.00,3000.00,4000.00,1468.71,1531.29,0.08,1
51664,5182,1000.00,4000.00,5000.00,0.00,4000.00,0.08,1
51665,5182,1000.00,5000.00,6000.00,0.00,5000.00,0.23,1
51666,5182,1000.00,6000.00,7000.00,389.36,5238.49,0.43,1
51667,5182,1000.00,7000.00,8000.00,64.94,5997.08,0.43,1
51668,5182,-1000.00,6000.00,7000.00,2219.60,0.00,0.03,0
51669,5182,1000.00,7000.00,8000.00,0.00,5973.64,0.29,1
51670,5182,1000.00,8000.00,9000.00,2699.89,5300.11,0.02,1
51671,5182,1000.00,9000.00,10000.00,3814.71,5185.29,0.27,1
51672,5182,0.00,9000.00,10000.00,0.00,0.00,0.04,0
51673,5182,1000.00,10000.00,11000.00,0.00,10000.00,0.08,1
51674,5182,-1000.00,9000.00,10000.00,7212.88,3669.88,0.13,0
51675,5182,1000.00,10000.00,11000.00,0.00,10000.00,0.43,1
51676,5182,1000.00,11000.00,12000.00,0.00,11000.00,0.14,1
51677,5182,1000.00,12000.00,13000.00,0.00,4367.41,0.22,1
51678,5182,1000.00,13000.00,14000.00,0.00,6628.12,0.26,1
51679,5182,1000.00,14000.00,15000.00,0.00,14000.00,0.15,1
51680,5182,1000.00,15000.00,16000.00,0.00,15000.00,0.30,1
51681,5182,1000.00,16000.00,17000.00,0.00,16000.00,0.12,1
51682,5182,1000.00,17000.00,18000.00,7793.46,9206.54,0.19,1
51683,5182,1000.00,18000.00,19000.00,0.00,8358.87,0.21,1
51684,5182,-1000.00,17000.00,18000.00,3658.04,0.00,0.06,0
51685,5182,1000.00,18000.00,19000.00,0.00,18000.00,0.24,1
51686,5182,1000.00,19000.00,20000.00,4289.16,14710.84,0.40,1
51687,5182,1000.00,20000.00,21000.00,0.00,8958.38,0.17,1
51688,5182,1000.00,21000.00,22000.00,0.00,15393.57,0.39,1
51689,5182,1000.00,22000.00,23000.00,0.00,16790.76,0.26,1
51690,5182,1000.00,23000.00,24000.00,6400.45,16599.55,0.05,1
51691,5182,1000.00,24000.00,25000.00,0.00,24000.00,0.27,1
51692,5182,1000.00,25000.00,26000.00,5111.93,19888.07,0.29,1
51693,5182,1000.00,26000.00,27000.00,0.00,26000.00,0.05,1
51694,5182,1000.00,27000.00,28000.00,0.00,27000.00,0.32,1
51695,5182,1000.00,28000.00,29000.00,6085.05,16795.62,0.33,1
51696,5182,-1000.00,27000.00,28000.00,15810.90,11189.07,0.17,0
51697,5182,1000.00,28000.00,29000.00,776.49,9923.52,0.25,1
51698,5182,1000.00,29000.00,30000.00,13402.76,15597.24,0.41,1
51699,5182,1000.00,30000.00,31000.00,14128.75,15871.25,0.05,1
51700,5182,1000.00,31000.00,32000.00,11095.02,19904.98,0.29,1
51701,5182,1000.00,32000.00,33000.00,13682.85,18317.15,0.26,1
51702,5183,-1000.00,-1000.00,0.00,261.29,738.71,0.28,0
51703,5184,-1000.00,-1000.00,0.00,556.44,443.56,0.10,0
51704,5185,-197.79,-197.79,802.21,197.79,0.00,0.06,0
51705,5185,-1000.00,-1197.79,-197.79,381.76,420.45,0.16,0
51706,5186,-874.34,-874.34,125.66,0.00,874.34,0.21,0
51707,5186,-125.66,-1000.00,0.00,11.90,113.76,0.18,0
51708,5187,-1000.00,-1000.00,0.00,352.36,647.64,0.21,0
51709,5188,-1000.00,-1000.00,0.00,6.58,663.70,0.38,0
51710,5189,-176.95,-176.95,823.05,176.95,0.00,0.22,0
51711,5189,0.00,-176.95,823.05,0.00,0.00,0.18,0
51712,5189,-823.05,-1000.00,0.00,723.69,99.36,0.07,0
51713,5190,-262.69,-262.69,737.31,0.00,262.69,0.21,0
51714,5190,-372.16,-634.84,365.16,0.00,372.16,0.22,0
51715,5190,-251.22,-886.07,113.93,0.00,251.22,0.28,0
51716,5190,-97.04,-983.11,16.89,43.75,53.29,0.24,0
51717,5190,-6.16,-989.27,10.73,0.00,6.16,0.23,0
51718,5190,-10.73,-1000.00,-0.00,2.32,8.41,0.39,0
51719,5191,1000.00,1000.00,2000.00,192.09,791.28,0.40,1
51720,5191,-1000.00,0.00,1000.00,577.35,1422.65,0.35,0
51721,5191,-1000.00,-1000.00,0.00,0.00,1000.00,0.03,0
51722,5192,-1000.00,-1000.00,0.00,430.41,569.59,0.22,0
51723,5193,-1000.00,-1000.00,0.00,170.55,829.45,0.09,0
51724,5194,0.00,0.00,1000.00,0.00,0.00,0.07,0
51725,5194,-1000.00,-1000.00,0.00,0.00,1000.00,0.32,0
51726,5195,-1000.00,-1000.00,0.00,175.17,824.83,0.10,0
51727,5196,1000.00,1000.00,2000.00,403.09,596.91,0.27,1
51728,5196,1000.00,2000.00,3000.00,977.15,1022.85,0.11,1
51729,5196,1000.00,3000.00,4000.00,641.08,2358.92,0.40,1
51730,5196,1000.00,4000.00,5000.00,1501.23,2498.77,0.25,1
51731,5196,1000.00,5000.00,6000.00,0.00,5000.00,0.07,1
51732,5196,0.00,5000.00,6000.00,0.00,0.00,0.01,0
51733,5196,1000.00,6000.00,7000.00,2971.30,3028.70,0.12,1
51734,5196,1000.00,7000.00,8000.00,589.90,6410.10,0.44,1
51735,5196,1000.00,8000.00,9000.00,2575.14,5424.86,0.02,1
51736,5196,-1000.00,7000.00,8000.00,6811.98,2188.02,0.06,0
51737,5196,1000.00,8000.00,9000.00,2248.94,5751.06,0.29,1
51738,5196,1000.00,9000.00,10000.00,0.00,5472.90,0.29,1
51739,5196,0.00,9000.00,10000.00,0.00,0.00,0.07,0
51740,5196,1000.00,10000.00,11000.00,0.00,9364.15,0.43,1
51741,5196,1000.00,11000.00,12000.00,0.00,5265.83,0.30,1
51742,5196,-1000.00,10000.00,11000.00,2794.62,4972.99,0.12,0
51743,5196,-1000.00,9000.00,10000.00,0.00,6945.44,0.35,0
51744,5196,-1000.00,8000.00,9000.00,3333.05,6666.95,0.27,0
51745,5196,-1000.00,7000.00,8000.00,3624.42,5375.58,0.23,0
51746,5196,-1000.00,6000.00,7000.00,3609.12,4390.88,0.14,0
51747,5196,-1000.00,5000.00,6000.00,1809.09,5190.91,0.29,0
51748,5196,-1000.00,4000.00,5000.00,2174.10,3825.90,0.31,0
51749,5196,-1000.00,3000.00,4000.00,0.00,5000.00,0.29,0
51750,5196,-1000.00,2000.00,3000.00,711.61,2362.57,0.34,0
51751,5196,-1000.00,1000.00,2000.00,0.00,3000.00,0.16,0
51752,5196,-1000.00,0.00,1000.00,0.00,1358.63,0.38,0
51753,5196,1000.00,1000.00,2000.00,252.20,150.21,0.15,1
51754,5196,-1000.00,0.00,1000.00,0.00,2000.00,0.20,0
51755,5196,-1000.00,-1000.00,0.00,0.00,1000.00,0.32,0
51756,5197,-1000.00,-1000.00,0.00,0.00,956.89,0.40,0
51757,5198,-1000.00,-1000.00,0.00,1000.00,0.00,0.01,0
51758,5199,-690.62,-690.62,309.38,690.62,0.00,0.19,0
51759,5199,-1000.00,-1690.62,-690.62,0.00,94.58,0.08,0
51760,5200,-787.55,-787.55,212.45,787.55,0.00,0.14,0
51761,5200,-193.00,-980.55,19.45,123.37,69.62,0.24,0
51762,5200,-1000.00,-1980.55,-980.55,0.00,7.99,0.38,0
51763,5201,1000.00,1000.00,2000.00,0.00,519.33,0.32,1
51764,5201,-1000.00,0.00,1000.00,1410.84,0.00,0.04,0
51765,5201,1000.00,1000.00,2000.00,0.00,618.42,0.36,1
51766,5201,1000.00,2000.00,3000.00,0.00,1033.68,0.30,1
51767,5201,1000.00,3000.00,4000.00,405.97,2594.03,0.24,1
51768,5201,0.00,3000.00,4000.00,0.00,0.00,0.02,0
51769,5201,1000.00,4000.00,5000.00,70.57,3929.43,0.38,1
51770,5201,1000.00,5000.00,6000.00,0.00,2767.64,0.16,1
51771,5201,1000.00,6000.00,7000.00,261.48,5738.52,0.28,1
51772,5201,1000.00,7000.00,8000.00,2045.57,4954.43,0.11,1
51773,5201,1000.00,8000.00,9000.00,966.71,7033.29,0.28,1
51774,5201,1000.00,9000.00,10000.00,0.00,9000.00,0.35,1
51775,5201,1000.00,10000.00,11000.00,4990.07,5009.93,0.44,1
51776,5201,1000.00,11000.00,12000.00,0.00,11000.00,0.21,1
51777,5201,1000.00,12000.00,13000.00,2146.59,9853.41,0.32,1
51778,5201,1000.00,13000.00,14000.00,2234.67,10765.33,0.41,1
51779,5201,1000.00,14000.00,15000.00,6918.63,7081.37,0.18,1
51780,5201,1000.00,15000.00,16000.00,0.00,15000.00,0.36,1
51781,5201,1000.00,16000.00,17000.00,0.00,15905.41,0.19,1
51782,5201,1000.00,17000.00,18000.00,0.00,17000.00,0.03,1
51783,5201,-1000.00,16000.00,17000.00,892.41,17107.59,0.24,0
51784,5201,-1000.00,15000.00,16000.00,0.00,9449.55,0.33,0
51785,5201,-1000.00,14000.00,15000.00,8265.78,7734.22,0.21,0
51786,5201,-1000.00,13000.00,14000.00,0.00,11279.80,0.03,0
51787,5201,-1000.00,12000.00,13000.00,7102.16,6897.84,0.13,0
51788,5201,-1000.00,11000.00,12000.00,4903.15,8096.85,0.29,0
51789,5201,-1000.00,10000.00,11000.00,5320.30,4801.48,0.20,0
51790,5201,-1000.00,9000.00,10000.00,5786.97,5213.03,0.19,0
51791,5201,-1000.00,8000.00,9000.00,2790.28,2631.09,0.19,0
51792,5201,-1000.00,7000.00,8000.00,2943.63,1092.95,0.13,0
51793,5201,-1000.00,6000.00,7000.00,0.00,8000.00,0.06,0
51794,5201,-1000.00,5000.00,6000.00,0.00,2912.65,0.22,0
51795,5201,-1000.00,4000.00,5000.00,0.00,6000.00,0.31,0
51796,5201,-1000.00,3000.00,4000.00,0.00,4087.60,0.42,0
51797,5201,-1000.00,2000.00,3000.00,1506.95,2493.05,0.13,0
51798,5201,-1000.00,1000.00,2000.00,111.56,2229.48,0.40,0
51799,5201,-1000.00,0.00,1000.00,0.00,1054.80,0.08,0
51800,5201,-1000.00,-1000.00,0.00,337.33,662.67,0.00,0
51801,5202,-949.27,-949.27,50.73,0.00,949.27,0.44,0
51802,5202,-31.97,-981.23,18.77,0.00,31.97,0.36,0
51803,5202,-18.77,-1000.00,0.00,3.13,15.63,0.07,0
51804,5203,1000.00,1000.00,2000.00,98.09,901.91,0.04,1
51805,5203,1000.00,2000.00,3000.00,0.00,2000.00,0.27,1
51806,5203,1000.00,3000.00,4000.00,994.60,2005.40,0.03,1
51807,5203,1000.00,4000.00,5000.00,0.00,2832.06,0.24,1
51808,5203,-1000.00,3000.00,4000.00,4583.16,416.84,0.03,0
51809,5203,1000.00,4000.00,5000.00,0.00,4000.00,0.24,1
51810,5203,0.00,4000.00,5000.00,0.00,0.00,0.11,0
51811,5203,1000.00,5000.00,6000.00,0.00,1245.20,0.08,1
51812,5203,-1000.00,4000.00,5000.00,2867.82,1923.79,0.17,0
51813,5203,1000.00,5000.00,6000.00,0.00,2628.58,0.25,1
51814,5203,1000.00,6000.00,7000.00,0.00,1445.19,0.18,1
51815,5203,1000.00,7000.00,8000.00,2986.27,4013.73,0.26,1
51816,5203,0.00,7000.00,8000.00,0.00,0.00,0.06,0
51817,5203,1000.00,8000.00,9000.00,0.00,8000.00,0.43,1
51818,5203,1000.00,9000.00,10000.00,0.00,9000.00,0.06,1
51819,5203,1000.00,10000.00,11000.00,0.00,10000.00,0.31,1
51820,5203,1000.00,11000.00,12000.00,4952.50,6047.50,0.17,1
51821,5203,1000.00,12000.00,13000.00,2356.55,9643.45,0.41,1
51822,5203,1000.00,13000.00,14000.00,5065.58,7934.42,0.22,1
51823,5203,-1000.00,12000.00,13000.00,13315.46,684.54,0.13,0
51824,5203,1000.00,13000.00,14000.00,0.00,7975.44,0.27,1
51825,5203,-1000.00,12000.00,13000.00,11569.04,0.00,0.03,0
51826,5203,1000.00,13000.00,14000.00,0.00,10049.06,0.35,1
51827,5203,0.00,13000.00,14000.00,0.00,0.00,0.05,0
51828,5203,1000.00,14000.00,15000.00,0.00,14000.00,0.32,1
51829,5203,1000.00,15000.00,16000.00,0.00,15000.00,0.38,1
51830,5203,1000.00,16000.00,17000.00,7969.76,8030.24,0.03,1
51831,5203,1000.00,17000.00,18000.00,0.00,16473.91,0.36,1
51832,5203,1000.00,18000.00,19000.00,0.00,8497.74,0.13,1
51833,5203,1000.00,19000.00,20000.00,9500.00,9500.00,0.06,1
51834,5203,1000.00,20000.00,21000.00,3316.82,10328.87,0.31,1
51835,5203,-1000.00,19000.00,20000.00,12164.44,8835.56,0.10,0
51836,5203,1000.00,20000.00,21000.00,0.00,20000.00,0.39,1
51837,5203,1000.00,21000.00,22000.00,0.00,21000.00,0.05,1
51838,5203,1000.00,22000.00,23000.00,0.00,22000.00,0.24,1
51839,5203,1000.00,23000.00,24000.00,0.00,23000.00,0.25,1
51840,5203,1000.00,24000.00,25000.00,507.58,8778.90,0.25,1
51841,5203,1000.00,25000.00,26000.00,10744.27,14255.73,0.21,1
51842,5204,1000.00,1000.00,2000.00,872.40,127.60,0.05,1
51843,5204,-41.41,958.59,1958.59,0.00,41.41,0.42,0
51844,5204,-935.32,23.27,1023.27,0.00,935.32,0.17,0
51845,5204,-1000.00,-976.73,23.27,416.91,606.36,0.12,0
51846,5204,-23.27,-1000.00,0.00,1.82,21.45,0.41,0
51847,5205,1000.00,1000.00,2000.00,0.00,716.13,0.32,1
51848,5205,1000.00,2000.00,3000.00,0.00,2000.00,0.29,1
51849,5205,1000.00,3000.00,4000.00,0.00,1054.19,0.25,1
51850,5205,1000.00,4000.00,5000.00,1383.59,2616.41,0.32,1
51851,5205,1000.00,5000.00,6000.00,0.00,4594.39,0.13,1
51852,5205,1000.00,6000.00,7000.00,1099.57,4900.43,0.08,1
51853,5205,1000.00,7000.00,8000.00,0.00,7000.00,0.08,1
51854,5205,1000.00,8000.00,9000.00,0.00,7822.90,0.40,1
51855,5205,1000.00,9000.00,10000.00,2562.08,6437.92,0.35,1
51856,5205,1000.00,10000.00,11000.00,0.00,10000.00,0.41,1
51857,5205,1000.00,11000.00,12000.00,0.00,10529.02,0.24,1
51858,5205,1000.00,12000.00,13000.00,2968.06,9031.94,0.09,1
51859,5205,0.00,12000.00,13000.00,0.00,0.00,0.06,0
51860,5205,1000.00,13000.00,14000.00,0.00,13000.00,0.29,1
51861,5205,1000.00,14000.00,15000.00,0.00,11960.19,0.30,1
51862,5205,1000.00,15000.00,16000.00,4255.98,10744.02,0.36,1
51863,5205,1000.00,16000.00,17000.00,0.00,16000.00,0.05,1
51864,5205,1000.00,17000.00,18000.00,0.00,17000.00,0.31,1
51865,5205,1000.00,18000.00,19000.00,0.00,18000.00,0.43,1
51866,5205,1000.00,19000.00,20000.00,0.00,19000.00,0.11,1
51867,5205,1000.00,20000.00,21000.00,0.00,20000.00,0.43,1
51868,5205,-1000.00,19000.00,20000.00,4238.48,0.00,0.02,0
51869,5205,-1000.00,18000.00,19000.00,9748.58,2979.28,0.12,0
51870,5205,-1000.00,17000.00,18000.00,1142.16,17857.84,0.40,0
51871,5205,-1000.00,16000.00,17000.00,0.00,16442.20,0.39,0
51872,5205,-1000.00,15000.00,16000.00,4915.34,8439.00,0.28,0
51873,5205,-1000.00,14000.00,15000.00,3190.07,12809.93,0.35,0
51874,5205,-1000.00,13000.00,14000.00,3850.96,11149.04,0.34,0
51875,5205,-1000.00,12000.00,13000.00,0.00,14000.00,0.25,0
51876,5205,-1000.00,11000.00,12000.00,1767.89,11232.11,0.12,0
51877,5205,-1000.00,10000.00,11000.00,6018.69,5981.31,0.16,0
51878,5205,-1000.00,9000.00,10000.00,27.73,0.00,0.06,0
51879,5205,-1000.00,8000.00,9000.00,0.00,9179.12,0.09,0
51880,5205,-1000.00,7000.00,8000.00,0.00,6633.90,0.40,0
51881,5205,-1000.00,6000.00,7000.00,0.00,8000.00,0.02,0
51882,5205,-1000.00,5000.00,6000.00,2845.70,4154.30,0.23,0
51883,5205,-1000.00,4000.00,5000.00,0.00,6000.00,0.14,0
51884,5205,1000.00,5000.00,6000.00,0.00,5000.00,0.09,1
51885,5205,1000.00,6000.00,7000.00,0.00,1831.64,0.23,1
51886,5205,1000.00,7000.00,8000.00,0.00,7000.00,0.33,1
51887,5205,-1000.00,6000.00,7000.00,1526.11,1359.68,0.16,0
51888,5205,1000.00,7000.00,8000.00,0.00,762.78,0.12,1
51889,5205,1000.00,8000.00,9000.00,0.00,2912.72,0.19,1
51890,5205,1000.00,9000.00,10000.00,394.23,8605.77,0.12,1
51891,5205,1000.00,10000.00,11000.00,5000.00,5000.00,0.04,1
51892,5205,1000.00,11000.00,12000.00,0.00,11000.00,0.14,1
51893,5205,1000.00,12000.00,13000.00,3755.93,8244.07,0.28,1
51894,5205,1000.00,13000.00,14000.00,0.00,13000.00,0.05,1
51895,5205,1000.00,14000.00,15000.00,4809.77,9190.23,0.32,1
51896,5205,1000.00,15000.00,16000.00,0.00,11079.55,0.04,1
51897,5205,1000.00,16000.00,17000.00,0.00,15150.57,0.04,1
51898,5205,1000.00,17000.00,18000.00,5385.79,10677.28,0.32,1
51899,5205,1000.00,18000.00,19000.00,2305.59,15694.41,0.32,1
51900,5206,-994.72,-994.72,5.28,0.00,994.72,0.40,0
51901,5206,-1.39,-996.12,3.88,0.00,1.39,0.20,0
51902,5206,-3.09,-999.20,0.80,0.00,3.09,0.33,0
51903,5206,-0.32,-999.52,0.48,0.09,0.23,0.21,0
51904,5206,-10.72,-1010.24,-10.24,0.06,0.06,0.15,0
51905,5207,0.00,0.00,1000.00,0.00,0.00,0.16,0
51906,5207,0.00,0.00,1000.00,0.00,0.00,0.00,0
51907,5207,1000.00,1000.00,2000.00,388.75,0.00,0.30,1
51908,5207,0.00,1000.00,2000.00,0.00,0.00,0.07,0
51909,5207,-1000.00,0.00,1000.00,0.00,2000.00,0.07,0
51910,5207,-1000.00,-1000.00,0.00,403.06,596.94,0.29,0
51911,5208,1000.00,1000.00,2000.00,0.00,1000.00,0.19,1
51912,5208,1000.00,2000.00,3000.00,0.00,2000.00,0.35,1
51913,5208,1000.00,3000.00,4000.00,0.00,2560.51,0.18,1
51914,5208,1000.00,4000.00,5000.00,0.00,4000.00,0.11,1
51915,5208,1000.00,5000.00,6000.00,1131.13,3868.87,0.39,1
51916,5208,1000.00,6000.00,7000.00,286.16,5335.05,0.43,1
51917,5208,1000.00,7000.00,8000.00,0.00,6945.32,0.40,1
51918,5208,1000.00,8000.00,9000.00,0.00,7734.98,0.24,1
51919,5208,1000.00,9000.00,10000.00,179.18,8820.82,0.30,1
51920,5208,1000.00,10000.00,11000.00,0.00,10000.00,0.41,1
51921,5208,1000.00,11000.00,12000.00,5150.75,5849.25,0.13,1
51922,5208,1000.00,12000.00,13000.00,3774.26,8225.74,0.31,1
51923,5208,-1000.00,11000.00,12000.00,6921.89,6078.11,0.16,0
51924,5208,-1000.00,10000.00,11000.00,3535.06,2607.09,0.17,0
51925,5208,1000.00,11000.00,12000.00,0.00,10326.69,0.38,1
51926,5208,1000.00,12000.00,13000.00,1974.57,4409.41,0.10,1
51927,5208,1000.00,13000.00,14000.00,4922.18,8077.82,0.18,1
51928,5208,1000.00,14000.00,15000.00,0.00,3306.25,0.18,1
51929,5208,1000.00,15000.00,16000.00,0.00,15000.00,0.42,1
51930,5208,1000.00,16000.00,17000.00,0.00,16000.00,0.30,1
51931,5208,1000.00,17000.00,18000.00,0.00,10330.02,0.33,1
51932,5208,-1000.00,16000.00,17000.00,11962.44,6037.56,0.24,0
51933,5208,0.00,16000.00,17000.00,0.00,0.00,0.04,0
51934,5208,1000.00,17000.00,18000.00,1167.60,3421.32,0.18,1
51935,5208,1000.00,18000.00,19000.00,0.00,18000.00,0.34,1
51936,5208,1000.00,19000.00,20000.00,228.89,4847.88,0.20,1
51937,5208,1000.00,20000.00,21000.00,0.00,9740.21,0.16,1
51938,5208,-1000.00,19000.00,20000.00,8407.17,0.00,0.06,0
51939,5208,1000.00,20000.00,21000.00,9760.23,10239.77,0.14,1
51940,5208,1000.00,21000.00,22000.00,0.00,20648.54,0.28,1
51941,5208,1000.00,22000.00,23000.00,0.00,22000.00,0.08,1
51942,5208,-1000.00,21000.00,22000.00,5569.62,5037.23,0.17,0
51943,5208,1000.00,22000.00,23000.00,0.00,11023.67,0.26,1
51944,5208,1000.00,23000.00,24000.00,0.00,15789.93,0.33,1
51945,5208,1000.00,24000.00,25000.00,2695.91,21304.09,0.08,1
51946,5208,1000.00,25000.00,26000.00,10321.16,14678.84,0.08,1
51947,5208,1000.00,26000.00,27000.00,0.00,26000.00,0.40,1
51948,5208,1000.00,27000.00,28000.00,3533.44,12230.78,0.28,1
51949,5208,-1000.00,26000.00,27000.00,7017.80,6062.02,0.17,0
51950,5209,-1000.00,-1000.00,0.00,360.16,639.84,0.30,0
51951,5210,-1000.00,-1000.00,0.00,8.07,991.93,0.42,0
51952,5211,1000.00,1000.00,2000.00,134.29,865.71,0.34,1
51953,5211,-1000.00,0.00,1000.00,2000.00,0.00,0.01,0
51954,5211,1000.00,1000.00,2000.00,0.00,1000.00,0.08,1
51955,5211,1000.00,2000.00,3000.00,648.86,1351.14,0.30,1
51956,5211,1000.00,3000.00,4000.00,1138.41,1861.59,0.30,1
51957,5211,-1000.00,2000.00,3000.00,2333.89,1666.11,0.09,0
51958,5211,1000.00,3000.00,4000.00,58.25,2130.17,0.39,1
51959,5211,1000.00,4000.00,5000.00,0.00,3850.23,0.32,1
51960,5211,1000.00,5000.00,6000.00,0.00,4473.04,0.29,1
51961,5211,1000.00,6000.00,7000.00,174.88,5825.12,0.07,1
51962,5211,-1000.00,5000.00,6000.00,2507.81,0.00,0.04,0
51963,5211,1000.00,6000.00,7000.00,1490.43,4509.57,0.24,1
51964,5211,-1000.00,5000.00,6000.00,0.00,1983.49,0.22,0
51965,5211,-1000.00,4000.00,5000.00,0.00,1194.00,0.26,0
51966,5211,-1000.00,3000.00,4000.00,0.00,5000.00,0.23,0
51967,5211,-1000.00,2000.00,3000.00,0.00,3913.66,0.31,0
